Date,Predicted,Coin,Model
2023-07-08 21:00:00,29910.178588067265,ETH,Prophet
2023-07-08 22:00:00,29907.28347052323,ETH,Prophet
2023-07-08 23:00:00,29895.956975831377,ETH,Prophet
2023-07-09 00:00:00,29876.427803681785,ETH,Prophet
2023-07-09 01:00:00,29855.881146796175,ETH,Prophet
2023-07-09 02:00:00,29841.83234088503,ETH,Prophet
2023-07-09 03:00:00,29835.418875659663,ETH,Prophet
2023-07-09 04:00:00,29831.21662370694,ETH,Prophet
2023-07-09 05:00:00,29823.53997964717,ETH,Prophet
2023-07-09 06:00:00,29812.64320431932,ETH,Prophet
2023-07-09 07:00:00,29804.402946318703,ETH,Prophet
2023-07-09 08:00:00,29803.765430218788,ETH,Prophet
2023-07-09 09:00:00,29808.712162145548,ETH,Prophet
2023-07-09 10:00:00,29811.156871907384,ETH,Prophet
2023-07-09 11:00:00,29804.284957996213,ETH,Prophet
2023-07-09 12:00:00,29789.26358105018,ETH,Prophet
2023-07-09 13:00:00,29774.628171980396,ETH,Prophet
2023-07-09 14:00:00,29768.724774062743,ETH,Prophet
2023-07-09 15:00:00,29772.393340206512,ETH,Prophet
2023-07-09 16:00:00,29778.861139987057,ETH,Prophet
2023-07-09 17:00:00,29780.765313522184,ETH,Prophet
2023-07-09 18:00:00,29777.300789519402,ETH,Prophet
2023-07-09 19:00:00,29774.51859019899,ETH,Prophet
2023-07-09 20:00:00,29778.694340712504,ETH,Prophet
2023-07-09 21:00:00,29789.56171674945,ETH,Prophet
2023-07-09 22:00:00,29800.245438998725,ETH,Prophet
2023-07-09 23:00:00,29803.9613698189,ETH,Prophet
2023-07-10 00:00:00,29800.777302840455,ETH,Prophet
2023-07-10 01:00:00,29797.701413198996,ETH,Prophet
2023-07-10 02:00:00,29802.058149502715,ETH,Prophet
2023-07-10 03:00:00,29814.782661986388,ETH,Prophet
2023-07-10 04:00:00,29830.239592967715,ETH,Prophet
2023-07-10 05:00:00,29842.52588956924,ETH,Prophet
2023-07-10 06:00:00,29851.67489953792,ETH,Prophet
2023-07-10 07:00:00,29863.34168758533,ETH,Prophet
2023-07-10 08:00:00,29882.253026182007,ETH,Prophet
2023-07-10 09:00:00,29906.175875939633,ETH,Prophet
2023-07-10 10:00:00,29926.817039600428,ETH,Prophet
2023-07-10 11:00:00,29937.165221601277,ETH,Prophet
2023-07-10 12:00:00,29938.2036056414,ETH,Prophet
2023-07-10 13:00:00,29938.298684968147,ETH,Prophet
2023-07-10 14:00:00,29945.644735241072,ETH,Prophet
2023-07-10 15:00:00,29960.949024159097,ETH,Prophet
2023-07-10 16:00:00,29977.326888152784,ETH,Prophet
2023-07-10 17:00:00,29987.325692054426,ETH,Prophet
2023-07-10 18:00:00,29990.073871184253,ETH,Prophet
2023-07-10 19:00:00,29991.58006425931,ETH,Prophet
2023-07-10 20:00:00,29998.102144192584,ETH,Prophet
2023-07-10 21:00:00,30009.380873784165,ETH,Prophet
2023-07-10 22:00:00,30018.572792244406,ETH,Prophet
2023-07-10 23:00:00,30018.94988918412,ETH,Prophet
2023-07-11 00:00:00,30010.659662042424,ETH,Prophet
2023-07-11 01:00:00,30000.812533819728,ETH,Prophet
2023-07-11 02:00:00,29996.856425198952,ETH,Prophet
2023-07-11 03:00:00,29999.869592096846,ETH,Prophet
2023-07-11 04:00:00,30004.377574820042,ETH,Prophet
2023-07-11 05:00:00,30004.65394198982,ETH,Prophet
2023-07-11 06:00:00,30000.92211615986,ETH,Prophet
